,index,eventId,seriesId,matchId,teamId,teamName,map,oppTeamId,oppTeamName,teamScore,atkFirst,won,acs,kills,firstKills,deaths,firstDeaths,assists,damage,headshots,bodyshots,legshots,plants,defusals,clutches,clutchOpponents,clutchOpportunities,KDR,KD,FKD,KDA,spentCreds,loadoutValue,avgEconRating,dates
1097,1139,643,16053,33699,279,LG,Bind,278,TSM,6,1,0,168.2421052631579,106,10,152,28,34,109.05263157894737,96,180,8,12,0,4,96,28,0.6973684210526315,-46,-18,106.22368421052632,2408.9473684210525,3276.842105263158,45.26982739785886,2021-07-31
1098,1141,643,16053,33700,278,TSM,Breeze,279,LG,13,1,1,220.2,160,28,132,12,48,135.67,114,278,18,14,4,4,42,18,1.2121212121212122,28,16,160.36363636363637,2579.5,3891.0,52.59546423725528,2021-07-31
1092,1125,643,16056,33709,281,RISE,Haven,617,FAZE,13,0,1,193.40869565217392,240,39,192,30,90,120.65217391304348,174,456,54,21,3,0,99,27,1.25,48,9,240.46875,2374.782608695652,3800.4347826086955,50.80556572683999,2021-07-31
1079,1083,643,16111,33823,617,FAZE,Ascent,278,TSM,13,1,1,211.66666666666666,360,48,332,48,96,136.15,248,508,64,16,12,4,160,48,1.0843373493975903,28,0,360.28915662650604,2612.9166666666665,3963.3333333333335,52.106522085791745,2021-08-01
1078,1079,643,16111,33823,278,TSM,Ascent,617,FAZE,11,0,0,204.43333333333334,332,48,360,48,128,133.225,284,692,64,20,8,4,172,56,0.9222222222222223,-28,0,332.35555555555555,2682.5,3580.8333333333335,49.66449207828518,2021-08-01
1080,1087,643,16111,33824,278,TSM,Split,617,FAZE,13,1,1,223.89473684210526,320,44,204,32,88,132.7578947368421,220,576,24,40,4,4,84,28,1.5686274509803921,116,12,320.4313725490196,2181.5789473684213,3659.4736842105262,60.854041013269,2021-08-01
1083,1099,643,16111,33825,617,FAZE,Breeze,278,TSM,6,1,0,175.0421052631579,228,28,312,48,56,106.02105263157895,156,432,52,24,0,0,200,52,0.7307692307692307,-84,-20,228.17948717948718,2518.4210526315787,3200.0,42.098223615465,2021-08-01
1082,1095,643,16111,33825,278,TSM,Breeze,617,FAZE,13,0,1,221.56842105263158,312,48,228,28,76,131.42105263157896,192,616,44,12,16,8,92,32,1.368421052631579,84,20,312.3333333333333,2468.9473684210525,3883.684210526316,53.22958857386485,2021-08-01
1084,1103,643,16111,33826,278,TSM,Haven,617,FAZE,13,1,1,237.90666666666667,276,32,144,28,40,139.30666666666667,172,536,28,44,0,4,32,12,1.9166666666666667,132,4,276.27777777777777,2502.0,4054.0,55.678124167332804,2021-08-01
1085,1107,643,16111,33826,617,FAZE,Haven,278,TSM,2,0,0,149.34666666666666,144,28,276,32,60,101.70666666666666,88,308,40,0,4,4,164,52,0.5217391304347826,-132,-4,144.2173913043478,2254.0,2841.3333333333335,45.12274475007394,2021-08-01
1081,1091,643,16111,33824,617,FAZE,Split,278,TSM,6,0,0,161.94736842105263,204,32,320,44,72,104.78947368421052,168,508,68,16,4,4,192,56,0.6375,-116,-12,204.225,2438.4210526315787,3204.2105263157896,42.9743146988992,2021-08-01
1202,1327,672,16583,35004,603,XSET,Ascent,305,100T,11,0,0,207.5,85,13,84,11,33,132.625,58,244,32,9,1,1,46,14,1.0119047619047619,1,2,85.39285714285714,2542.5,3446.25,52.16322517207473,2021-08-11
1203,1328,672,16583,35004,305,100T,Ascent,603,XSET,13,1,1,197.5,84,11,85,13,40,119.56666666666666,60,179,47,9,2,2,42,13,0.9882352941176471,-1,-2,84.47058823529412,2600.0,3799.5833333333335,45.98717948717949,2021-08-11
1204,1329,672,16580,34994,388,SEN,Icebox,75,ENVY,13,1,1,209.01666666666668,89,15,81,9,22,128.56666666666666,58,176,9,8,2,1,39,12,1.0987654320987654,8,6,89.27160493827161,2581.25,3786.25,49.80790960451977,2021-08-11
1206,1331,672,16580,34995,388,SEN,Haven,75,ENVY,13,0,1,193.78333333333333,83,7,91,17,39,115.53333333333333,51,192,21,6,3,4,44,14,0.9120879120879121,-8,-10,83.42857142857143,2671.25,3413.75,43.25066292310092,2021-08-11
1207,1332,672,16580,34995,75,ENVY,Haven,388,SEN,11,1,0,215.5,91,17,83,7,37,141.74166666666667,67,205,17,8,0,2,36,15,1.0963855421686748,8,10,91.44578313253012,2500.8333333333335,3772.9166666666665,56.677774075308236,2021-08-11
1208,1333,672,16260,34128,603,XSET,Haven,279,LG,13,1,1,232.10526315789474,80,12,49,7,24,140.89473684210526,50,196,14,10,0,2,19,8,1.6326530612244898,31,5,80.48979591836735,2260.5263157894738,3782.1052631578946,62.328288707799764,2021-08-11
1209,1334,672,16260,34128,279,LG,Haven,603,XSET,6,0,0,156.29473684210527,49,7,80,12,14,105.97894736842105,43,110,8,3,2,2,51,15,0.6125,-31,-5,49.175,2513.684210526316,3040.5263157894738,42.1608040201005,2021-08-11
1210,1335,672,16260,34129,603,XSET,Split,279,LG,13,0,1,238.01111111111112,77,10,53,9,21,142.03333333333333,50,180,14,5,0,1,17,6,1.4528301886792452,24,1,77.39622641509433,2498.3333333333335,3730.5555555555557,56.85123415610407,2021-08-11
1211,1336,672,16260,34129,279,LG,Split,603,XSET,5,1,0,180.87777777777777,53,9,77,10,24,123.31111111111112,51,129,12,5,0,1,43,14,0.6883116883116883,-24,-1,53.311688311688314,2485.5555555555557,2943.8888888888887,49.61108627626285,2021-08-11
1212,1337,672,16261,34131,305,100T,Haven,617,FAZE,13,1,1,221.47368421052633,76,11,59,8,35,137.73684210526315,59,140,21,11,3,3,26,9,1.2881355932203389,17,3,76.59322033898304,2578.4210526315787,3752.1052631578946,53.41906511532966,2021-08-11
1213,1338,672,16261,34131,617,FAZE,Haven,305,100T,6,0,0,189.65263157894736,59,8,76,11,19,126.92631578947369,48,123,15,4,4,0,42,13,0.7763157894736842,-17,-3,59.25,2462.6315789473683,3267.3684210526317,51.540927548621504,2021-08-11
1214,1339,672,16261,34132,305,100T,Breeze,617,FAZE,13,0,1,221.16363636363636,90,16,67,6,32,133.84545454545454,57,171,26,7,2,2,26,10,1.3432835820895523,23,10,90.4776119402985,2530.909090909091,3865.4545454545455,52.88433908045977,2021-08-11
1215,1340,672,16261,34132,617,FAZE,Breeze,305,100T,9,1,0,183.48181818181817,67,6,90,16,21,123.77272727272727,55,160,6,5,3,4,56,17,0.7444444444444445,-23,-10,67.23333333333333,2382.7272727272725,3196.818181818182,51.945822205265166,2021-08-11
1217,1342,672,16258,34122,281,RISE,Breeze,388,SEN,3,1,0,134.6,33,8,78,9,12,85.625,28,113,16,5,1,2,49,15,0.4230769230769231,-45,-1,33.15384615384615,2606.25,2947.5,32.853717026378895,2021-08-11
1218,1343,672,16258,34123,388,SEN,Ascent,281,RISE,7,0,0,165.01,54,9,75,11,25,109.81,42,147,22,1,0,0,53,13,0.72,-21,-2,54.333333333333336,2477.0,3501.0,44.331853048041985,2021-08-11
1219,1344,672,16258,34123,281,RISE,Ascent,388,SEN,13,1,1,207.94,75,11,54,9,26,122.78,62,170,31,6,0,0,26,7,1.3888888888888888,21,2,75.48148148148148,2522.5,3864.0,48.673934588701684,2021-08-11
1220,1345,672,16258,34124,388,SEN,Bind,281,RISE,13,1,1,240.74117647058824,77,9,44,8,27,145.47058823529412,45,200,27,10,0,0,10,4,1.75,33,1,77.61363636363636,2355.294117647059,3720.5882352941176,61.763236763236755,2021-08-11
1221,1346,672,16258,34124,281,RISE,Bind,388,SEN,4,0,0,164.31764705882352,44,8,77,9,15,103.83529411764705,43,123,19,2,1,1,45,14,0.5714285714285714,-33,-1,44.1948051948052,2425.8823529411766,2696.470588235294,42.80310378273521,2021-08-11
1222,1347,672,16259,34125,75,ENVY,Haven,278,TSM,13,1,1,221.71,80,11,62,9,25,141.13,60,147,24,9,2,1,24,8,1.2903225806451613,18,2,80.40322580645162,2335.0,3705.5,60.441113490364025,2021-08-11
1223,1348,672,16259,34125,278,TSM,Haven,75,ENVY,7,0,0,178.09,62,9,80,11,27,118.36,53,118,12,4,2,2,40,14,0.775,-18,-2,62.3375,2537.5,3282.0,46.64433497536945,2021-08-11
1224,1349,672,16259,34126,75,ENVY,Breeze,278,TSM,11,0,0,194.78333333333333,82,13,82,11,19,123.15,59,189,9,10,0,2,39,13,1.0,0,2,82.23170731707317,2509.5833333333335,3797.0833333333335,49.07189108417732,2021-08-11
1225,1350,672,16259,34126,278,TSM,Breeze,75,ENVY,13,1,1,197.40833333333333,82,11,82,13,23,119.46666666666667,64,150,10,7,1,2,35,11,1.0,0,-2,82.28048780487805,2572.0833333333335,3613.75,46.44743236675846,2021-08-11
1226,1351,672,16259,34127,75,ENVY,Ascent,278,TSM,13,1,1,217.02857142857144,81,14,64,7,25,131.82857142857142,55,175,12,7,2,1,32,9,1.265625,17,7,81.390625,2404.285714285714,3825.714285714286,54.830659536541894,2021-08-11
1227,1352,672,16259,34127,278,TSM,Ascent,75,ENVY,8,0,0,176.94285714285715,64,7,81,14,22,109.84761904761905,50,171,15,5,1,1,39,13,0.7901234567901234,-17,-7,64.27160493827161,2530.0,3415.714285714286,43.418031244118204,2021-08-11
1201,1326,672,16583,35003,305,100T,Haven,603,XSET,13,0,1,206.60833333333332,89,7,77,17,47,129.0,62,188,28,12,2,1,31,10,1.155844155844156,12,-10,89.6103896103896,2386.25,3644.1666666666665,54.05971712938711,2021-08-11
1216,1341,672,16258,34122,388,SEN,Breeze,281,RISE,13,0,1,261.5125,78,9,33,8,27,164.275,51,168,10,2,4,0,8,3,2.3636363636363638,45,1,78.81818181818181,2055.0,3993.125,79.93917274939173,2021-08-11
1200,1325,672,16583,35003,603,XSET,Haven,305,100T,11,1,0,188.88333333333333,77,17,89,7,28,124.24166666666666,61,186,30,11,2,1,44,14,0.8651685393258427,-12,10,77.31460674157303,2482.0833333333335,3388.3333333333335,50.05539701191874,2021-08-11
1205,1330,672,16580,34994,75,ENVY,Icebox,388,SEN,11,0,0,201.975,81,9,89,15,36,141.7,67,179,20,7,2,2,47,15,0.9101123595505618,-8,-6,81.40449438202248,2583.75,3647.9166666666665,54.842767295597476,2021-08-11
1178,1303,672,16601,35062,603,XSET,Split,281,RISE,13,0,1,231.2173913043478,95,13,82,10,29,145.5304347826087,67,223,25,6,0,3,34,13,1.1585365853658536,13,3,95.35365853658537,2677.391304347826,3699.1304347826085,54.355310165638194,2021-08-12
1177,1302,672,16601,35061,281,RISE,Haven,603,XSET,13,1,1,212.22,78,11,68,9,26,132.85,61,124,15,8,1,3,30,10,1.1470588235294117,10,2,78.38235294117646,2526.5,3529.0,52.58262418365327,2021-08-12
1176,1301,672,16601,35061,603,XSET,Haven,281,RISE,7,0,0,203.49,68,9,78,11,25,125.43,55,136,15,1,3,0,36,13,0.8717948717948718,-10,-2,68.32051282051282,2587.5,3331.5,48.47536231884058,2021-08-12
1199,1324,672,16582,35002,617,FAZE,Bind,279,LG,13,1,1,206.45454545454547,80,10,77,12,28,133.5,59,178,20,9,2,4,36,13,1.0389610389610389,3,-2,80.36363636363636,2618.6363636363635,3593.181818181818,50.98073251171672,2021-08-12
1198,1323,672,16582,35002,279,LG,Bind,617,FAZE,9,0,0,192.05454545454546,76,11,81,10,21,124.6,61,143,5,6,3,0,32,12,0.9382716049382716,-5,1,76.25925925925925,2536.3636363636365,3507.2727272727275,49.12544802867383,2021-08-12
1196,1321,672,16582,35001,279,LG,Split,617,FAZE,6,1,0,180.2421052631579,59,3,82,16,21,109.4,46,163,21,8,0,0,40,13,0.7195121951219512,-23,-13,59.25609756097561,2590.0,3098.4210526315787,42.239382239382245,2021-08-12
1195,1320,672,16582,35000,617,FAZE,Ascent,279,LG,8,1,0,197.55238095238096,67,8,84,13,24,134.0095238095238,64,179,12,5,2,1,51,14,0.7976190476190477,-17,-5,67.28571428571429,2495.714285714286,3218.095238095238,53.69585956878458,2021-08-12
1194,1319,672,16582,35000,279,LG,Ascent,617,FAZE,13,0,1,216.89523809523808,84,13,67,8,36,141.44761904761904,68,180,20,7,2,1,29,9,1.2537313432835822,17,5,84.53731343283582,2584.7619047619046,3753.3333333333335,54.72365512159175,2021-08-12
1193,1318,672,16581,34999,278,TSM,Breeze,281,RISE,5,1,0,153.56666666666666,46,6,81,12,10,92.85555555555555,44,79,4,8,0,3,48,16,0.5679012345679012,-35,-6,46.123456790123456,2580.0,2936.1111111111113,35.99052540913006,2021-08-12
1192,1317,672,16581,34999,281,RISE,Breeze,278,TSM,13,0,1,235.16666666666666,81,12,46,6,19,151.5222222222222,59,145,12,6,3,0,9,4,1.7608695652173914,35,6,81.41304347826087,2367.777777777778,3977.777777777778,63.99343031440638,2021-08-12
1191,1316,672,16581,34998,278,TSM,Haven,281,RISE,6,0,0,172.23157894736843,52,7,74,12,16,112.41052631578947,39,105,5,2,2,3,46,14,0.7027027027027027,-22,-5,52.21621621621622,2389.4736842105262,3360.5263157894738,47.04405286343612,2021-08-12
1190,1315,672,16581,34998,281,RISE,Haven,278,TSM,13,1,1,209.57894736842104,74,12,52,7,29,125.89473684210526,60,133,15,8,2,0,20,6,1.4230769230769231,22,5,74.5576923076923,2457.3684210526317,3638.9473684210525,51.23152709359606,2021-08-12
1197,1322,672,16582,35001,617,FAZE,Split,279,LG,13,0,1,245.07368421052632,82,16,59,3,20,145.62105263157895,53,227,17,4,4,2,21,8,1.3898305084745763,23,13,82.33898305084746,2282.6315789473683,3491.5789473684213,63.7952501729306,2021-08-12
1188,1313,672,16581,34997,281,RISE,Split,278,TSM,10,1,0,195.30434782608697,78,12,86,11,25,121.33043478260869,58,214,20,8,3,1,46,14,0.9069767441860465,-8,1,78.29069767441861,2635.217391304348,3618.695652173913,46.041907276027054,2021-08-12
1187,1312,672,16602,35066,617,FAZE,Ascent,75,ENVY,8,0,0,182.3047619047619,65,9,79,12,18,115.12380952380953,45,158,16,4,0,0,44,13,0.8227848101265823,-14,-3,65.22784810126582,2486.6666666666665,3364.285714285714,46.296438146304105,2021-08-12
1186,1311,672,16602,35066,75,ENVY,Ascent,617,FAZE,13,1,1,208.68571428571428,79,12,65,9,19,134.4952380952381,60,150,10,8,0,2,32,10,1.2153846153846153,14,3,79.29230769230769,2509.0476190476193,3792.3809523809523,53.604099449610935,2021-08-12
1185,1310,672,16602,35065,617,FAZE,Bind,75,ENVY,10,1,0,211.43478260869566,81,10,77,13,25,143.27826086956523,66,154,7,6,2,1,37,12,1.051948051948052,4,-3,81.32467532467533,2297.391304347826,3631.7391304347825,62.3656320968963,2021-08-12
1184,1309,672,16602,35065,75,ENVY,Bind,617,FAZE,13,0,1,186.40869565217392,77,13,81,10,15,107.79130434782608,49,176,17,6,4,3,42,13,0.9506172839506173,-4,3,77.18518518518519,2609.5652173913045,3506.086956521739,41.30623125624792,2021-08-12
1183,1308,672,16602,35064,617,FAZE,Haven,75,ENVY,14,0,1,202.13846153846154,93,7,99,19,31,124.85384615384615,67,205,13,11,3,5,49,17,0.9393939393939394,-6,-12,93.31313131313131,2913.4615384615386,3548.4615384615386,42.85412541254125,2021-08-12
1179,1304,672,16601,35062,281,RISE,Split,603,XSET,10,1,0,213.26956521739132,82,10,95,13,34,133.28695652173914,62,222,26,5,1,4,49,17,0.8631578947368421,-13,-3,82.3578947368421,2498.2608695652175,3168.695652173913,53.351896971806475,2021-08-12
1182,1307,672,16602,35064,75,ENVY,Haven,617,FAZE,12,1,0,217.96153846153845,99,19,93,7,34,141.92307692307693,81,182,22,10,4,1,41,15,1.064516129032258,6,12,99.36559139784946,2626.5384615384614,3741.923076923077,54.034265631864116,2021-08-12
1181,1306,672,16601,35063,281,RISE,Ascent,603,XSET,7,0,0,184.4,61,9,80,11,27,107.68,54,134,12,5,2,2,42,14,0.7625,-19,-2,61.3375,2443.5,3175.5,44.06793533865357,2021-08-12
1180,1305,672,16601,35063,603,XSET,Ascent,281,RISE,13,1,1,220.4,80,11,61,9,19,143.41,66,147,15,8,3,1,21,8,1.3114754098360655,19,2,80.31147540983606,2466.0,3713.5,58.15490673154906,2021-08-12
1189,1314,672,16581,34997,278,TSM,Split,281,RISE,13,0,1,208.89565217391305,86,11,78,12,23,132.87826086956522,67,150,15,7,4,2,34,12,1.1025641025641026,8,-1,86.2948717948718,2605.217391304348,3579.1304347826085,51.004672897196265,2021-08-12
1168,1293,672,16609,35085,603,XSET,Ascent,75,ENVY,11,1,0,214.4,91,14,88,10,27,136.55,68,227,37,8,1,3,44,16,1.0340909090909092,3,4,91.30681818181819,2643.75,3542.9166666666665,51.650118203309695,2021-08-13
1169,1294,672,16609,35085,75,ENVY,Ascent,603,XSET,13,0,1,208.525,88,10,91,14,32,128.28333333333333,61,181,24,8,3,4,40,15,0.967032967032967,-3,-4,88.35164835164835,2531.25,3305.4166666666665,50.6798353909465,2021-08-13
1170,1295,672,16609,35086,603,XSET,Haven,75,ENVY,7,1,0,177.25,62,8,83,12,21,115.07,53,147,15,5,2,2,40,14,0.7469879518072289,-21,-4,62.25301204819277,2548.5,3096.5,45.152050225622915,2021-08-13
1172,1297,672,16584,35008,388,SEN,Split,305,100T,13,0,1,227.85333333333332,65,11,25,4,15,138.33333333333334,49,147,13,3,3,0,9,2,2.6,40,7,65.6,2066.6666666666665,3864.6666666666665,66.93548387096774,2021-08-13
1173,1298,672,16584,35008,305,100T,Split,388,SEN,2,1,0,115.68,25,4,65,11,12,70.13333333333334,19,65,6,4,1,0,47,12,0.38461538461538464,-40,-7,25.184615384615384,2359.3333333333335,2955.3333333333335,29.725911274371295,2021-08-13
1174,1299,672,16584,35009,388,SEN,Haven,305,100T,13,0,1,209.01904761904763,80,16,63,5,38,125.06666666666666,53,183,18,7,1,1,26,9,1.2698412698412698,17,11,80.60317460317461,2443.3333333333335,3600.4761904761904,51.1869031377899,2021-08-13
1175,1300,672,16584,35009,305,100T,Haven,388,SEN,8,1,0,182.32380952380953,63,5,80,16,19,124.38095238095238,53,158,17,7,2,0,40,12,0.7875,-17,-11,63.2375,2399.5238095238096,3601.4285714285716,51.835681682873584,2021-08-13
1171,1296,672,16609,35086,75,ENVY,Haven,603,XSET,13,0,1,229.39,83,12,62,8,32,140.59,55,193,17,6,2,2,25,9,1.3387096774193548,21,4,83.51612903225806,2525.0,3735.5,55.67920792079208,2021-08-13
1156,1281,672,16638,35172,388,SEN,Split,305,100T,13,1,1,201.48888888888888,65,9,54,9,22,118.63333333333334,49,135,28,9,0,4,23,9,1.2037037037037037,11,0,65.4074074074074,2430.0,3587.777777777778,48.820301783264746,2021-08-14
1150,1275,672,16638,35169,388,SEN,Bind,305,100T,13,0,1,217.8,93,14,83,10,45,134.5,56,232,30,5,1,3,37,14,1.1204819277108433,10,4,93.5421686746988,2612.9166666666665,3601.25,51.475043852655084,2021-08-14
1151,1276,672,16638,35169,305,100T,Bind,388,SEN,11,1,0,202.20833333333334,83,10,93,14,20,130.5,60,200,20,4,1,4,48,17,0.8924731182795699,-10,-4,83.21505376344086,2514.5833333333335,3408.75,51.89726594863297,2021-08-14
1152,1277,672,16638,35170,388,SEN,Breeze,305,100T,11,1,0,200.125,80,16,85,8,26,132.75,55,206,21,11,1,0,44,13,0.9411764705882353,-5,8,80.30588235294118,2567.0833333333335,3653.3333333333335,51.712384353189414,2021-08-14
1153,1278,672,16638,35170,305,100T,Breeze,388,SEN,13,0,1,200.4,85,8,80,16,24,122.38333333333334,60,139,23,8,4,2,32,12,1.0625,5,-8,85.3,2646.25,3826.25,46.24783498661628,2021-08-14
1154,1279,672,16638,35171,388,SEN,Haven,305,100T,13,0,1,209.69473684210527,74,13,58,6,27,129.70526315789473,60,167,13,4,0,3,26,9,1.2758620689655173,16,7,74.46551724137932,2454.2105263157896,3675.2631578947367,52.85009650439631,2021-08-14
1155,1280,672,16638,35171,305,100T,Haven,388,SEN,6,1,0,181.85263157894738,58,6,74,13,34,107.89473684210526,40,132,7,3,0,1,39,13,0.7837837837837838,-16,-7,58.45945945945946,2321.0526315789475,3233.684210526316,46.48526077097505,2021-08-14
1157,1282,672,16638,35172,305,100T,Split,388,SEN,5,0,0,182.34444444444443,54,9,65,9,16,111.16666666666667,33,122,25,2,1,0,33,10,0.8307692307692308,-11,0,54.246153846153845,2201.6666666666665,3568.8888888888887,50.49205147615443,2021-08-14
1166,1291,672,16637,35168,305,100T,Split,75,ENVY,13,0,1,243.7111111111111,80,12,55,6,34,146.25555555555556,51,155,23,5,3,3,18,8,1.4545454545454546,25,6,80.61818181818182,2508.8888888888887,3983.8888888888887,58.294951284322416,2021-08-14
1159,1284,672,16637,35164,75,ENVY,Haven,305,100T,13,1,1,225.51111111111112,74,9,58,9,31,138.6,54,161,3,10,0,2,22,7,1.2758620689655173,16,0,74.53448275862068,2628.3333333333335,3708.8888888888887,52.733037412809125,2021-08-14
1160,1285,672,16637,35165,305,100T,Breeze,75,ENVY,13,1,1,215.12173913043478,91,11,78,12,25,134.28695652173914,66,129,8,7,1,2,30,12,1.1666666666666667,13,-1,91.32051282051282,2571.7391304347825,3880.4347826086955,52.21639898562976,2021-08-14
1161,1286,672,16637,35165,75,ENVY,Breeze,305,100T,10,0,0,197.18260869565216,78,12,91,11,26,123.83478260869565,62,156,14,5,2,3,45,16,0.8571428571428571,-13,1,78.28571428571429,2520.4347826086955,3505.6521739130435,49.13230981542177,2021-08-14
1162,1287,672,16637,35166,305,100T,Ascent,75,ENVY,13,0,1,219.18260869565216,91,14,73,9,38,134.82608695652175,65,192,10,8,0,1,25,10,1.2465753424657535,18,5,91.52054794520548,2539.5652173913045,3760.4347826086955,53.090224276664955,2021-08-14
1163,1288,672,16637,35166,75,ENVY,Ascent,305,100T,10,1,0,191.08695652173913,73,9,91,14,23,123.3391304347826,46,164,14,3,3,4,50,17,0.8021978021978022,-18,-5,73.25274725274726,2570.0,3404.782608695652,47.99187954660802,2021-08-14
1164,1289,672,16637,35167,305,100T,Icebox,75,ENVY,8,1,0,196.71428571428572,70,9,82,12,27,123.95238095238095,49,151,18,8,2,0,40,13,0.8536585365853658,-12,-3,70.32926829268293,2490.0,3679.5238095238096,49.78007267163893,2021-08-14
1165,1290,672,16637,35167,75,ENVY,Icebox,305,100T,13,0,1,214.65714285714284,82,12,70,9,32,128.41904761904763,44,190,14,5,4,4,28,12,1.1714285714285715,12,3,82.45714285714286,2488.5714285714284,3458.5714285714284,51.60352085725221,2021-08-14
1167,1292,672,16637,35168,75,ENVY,Split,305,100T,5,1,0,181.57777777777778,55,6,80,12,24,116.31111111111112,41,132,23,6,1,3,46,16,0.6875,-25,-6,55.3,2553.3333333333335,2911.1111111111113,45.5526544821584,2021-08-14
1158,1283,672,16637,35164,305,100T,Haven,75,ENVY,5,0,0,185.64444444444445,58,9,74,9,29,111.71111111111111,48,114,18,2,1,1,42,14,0.7837837837837838,-16,0,58.391891891891895,2480.0,3257.222222222222,45.04480286738352,2021-08-14
1286,1411,779,18670,39931,305,100T,Breeze,603,XSET,13,1,1,215.22857142857143,82,13,56,8,25,144.2952380952381,58,148,26,11,2,0,23,7,1.4642857142857142,26,5,82.44642857142857,2100.0,3859.0476190476193,68.71201814058956,2021-10-12
1287,1412,779,18670,39931,603,XSET,Breeze,305,100T,8,0,0,161.0,56,8,82,13,17,107.44761904761904,42,154,14,7,2,2,50,15,0.6829268292682927,-26,-5,56.207317073170735,2392.8571428571427,3371.904761904762,44.90348258706467,2021-10-12
1288,1413,779,18670,39932,305,100T,Ascent,603,XSET,13,0,1,218.5909090909091,85,10,66,12,28,146.47272727272727,64,201,21,8,2,1,26,9,1.2878787878787878,19,-2,85.42424242424242,2465.0,4060.0,59.420984694818365,2021-10-12
